김포,37.592299,126.768356,,,,,,,,,,,,,,,,
김포,37.58700244,126.7606632,,,,,,,,,,,,,,,,
시흥,37.45071304,126.8038421,,,,,,,,,,,,,,,,
시흥,37.45048055,126.8031881,,,,,,,,,,,,,,,,
서서울,37.35664272,126.8648238,,,,,,,,,,,,,,,,
서서울,37.35493291,126.8619876,,,,,,,,,,,,,,,,
군자,37.35875579,126.7807808,,,,,,,,,,,,,,,,
이목,37.31955099,126.9857648,,,,,,,,,,,,,,,,
용인,37.28861576,127.1387267,,,,,,,,,,,,,,,,
향남,37.07012149,126.8883559,,,,,,,,,,,,,,,,
송탄,37.030977,127.0803249,,,,,,,,,,,,,,,,
송탄,37.032321,127.081361,,,,,,,,,,,,,,,,
오산,37.15670802,127.0871649,,,,,,,,,,,,,,,,
오산,37.1542659,127.0861027,,,,,,,,,,,,,,,,
남사,37.09619177,127.1207375,,,,,,,,,,,,,,,,
원곡,37.00111198,127.1519713,,,,,,,,,,,,,,,,
번천,37.45446159,127.254336,,,,,,,,,,,,,,,,
번천,37.45446159,127.254336,,,,,,,,,,,,,,,,
도척,37.32332718,127.3387835,,,,,,,,,,,,,,,,
도척,37.32332718,127.3387835,,,,,,,,,,,,,,,,
상번천,37.44865226,127.2736769,,,,,,,,,,,,,,,,
상번천,37.44787093,127.275447,,,,,,,,,,,,,,,,
청계,37.39327011,127.0223096,,,,,,,,,,,,,,,,
성남,37.44119064,127.1347192,,,,,,,,,,,,,,,,
구리남양주,37.58970285,127.1559021,,,,,,,,,,,,,,,,
생태습지,37.23526586,127.6038416,,,,,,,,,,,,,,,,
적금,37.25285377,127.7036535,,,,,,,,,,,,,,,,
적금,37.25885706,127.7153001,,,,,,,,,,,,,,,,
이천,37.24279698,127.4670635,,,,,,,,,,,,,,,,
이천,37.24176915,127.4654933,,,,,,,,,,,,,,,,
여주,37.34228633,127.5464181,,,,,,,,,,,,,,,,
여주,37.34166074,127.5467197,,,,,,,,,,,,,,,,
모가,37.19659002,127.4433182,,,,,,,,,,,,,,,,
모가,37.19685569,127.4434293,,,,,,,,,,,,,,,,
일죽,37.08423849,127.4570094,,,,,,,,,,,,,,,,
일죽,37.08423849,127.4570094,,,,,,,,,,,,,,,,
대소,36.97707396,127.4692814,,,,,,,,,,,,,,,,
진천,36.85361062,127.4868784,,,,,,,,,,,,,,,,
농다리,36.83465606,127.494039,,,,,,,,,,,,,,,,
오창,36.73519974,127.4563134,,,,,,,,,,,,,,,,
오창,36.73464638,127.4566151,,,,,,,,,,,,,,,,
봉양,37.17850371,128.1289432,,,,,,,,,,,,,,,,
가남,37.1690741,127.6265365,,,,,,,,,,,,,,,,
앙성,37.09940663,127.7157274,,,,,,,,,,,,,,,,
노은,37.03983887,127.7703458,,,,,,,,,,,,,,,,
대소원,36.97440026,127.8477682,,,,,,,,,,,,,,,,
회인,36.50179435,127.5917497,,,,,,,,,,,,,,,,
탄부,36.45441271,127.769757,,,,,,,,,,,,,,,,
탄부,36.45441271,127.769757,,,,,,,,,,,,,,,,
중앙탑,37.04140228,127.8318915,,,,,,,,,,,,,,,,
중앙탑,37.04071855,127.8304502,,,,,,,,,,,,,,,,
금성,37.07816706,128.1504306,,,,,,,,,,,,,,,,
금성,37.07784786,128.1502779,,,,,,,,,,,,,,,,
광혜원,36.95214955,127.4258721,,,,,,,,,,,,,,,,
연곡,36.95431144,127.1830073,,,,,,,,,,,,,,,,
입장,36.91443246,127.1884647,,,,,,,,,,,,,,,,
옥산,36.655882,127.372294,,,,,,,,,,,,,,,,
옥천,36.32809569,127.5408926,,,,,,,,,,,,,,,,
옥천,36.33624741,127.5284274,,,,,,,,,,,,,,,,
청성,36.27171161,127.7407581,,,,,,,,,,,,,,,,
추풍령,36.21062321,127.9886414,,,,,,,,,,,,,,,,
추풍령,36.21098462,127.9885463,,,,,,,,,,,,,,,,
당진,36.90075043,126.7184687,,,,,,,,,,,,,,,,
당진,36.90075043,126.7184687,,,,,,,,,,,,,,,,
용연,36.86123428,126.645546,,,,,,,,,,,,,,,,
고북,36.65116146,126.5583118,,,,,,,,,,,,,,,,
갈산,36.63471618,126.5531285,,,,,,,,,,,,,,,,
서산,36.828862,126.588515,,,,,,,,,,,,,,,,
시초,36.12771449,126.7661638,,,,,,,,,,,,,,,,
부여,36.31945138,126.8743153,,,,,,,,,,,,,,,,
금산,36.03243515,127.5720737,,,,,,,,,,,,,,,,
금산,36.06077801,127.551852,,,,,,,,,,,,,,,,
논산,36.1595499,127.1757655,,,,,,,,,,,,,,,,
논산,36.15344577,127.164785,,,,,,,,,,,,,,,,
광천,36.47863534,126.5872371,,,,,,,,,,,,,,,,
무창포,36.2749228,126.5791253,,,,,,,,,,,,,,,,
춘장대,36.18898038,126.5929585,,,,,,,,,,,,,,,,
춘장대,36.19893677,126.5884265,,,,,,,,,,,,,,,,
서천,36.06879574,126.747055,,,,,,,,,,,,,,,,
서천,36.06879574,126.747055,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
